"","X.x","primacy_agency_code","pwsid","centroid_lat","centroid_lon","DAC_pre","DAC_post","pop.x","urban","rural","pop_adjust.x","urban_adjust","rural_adjust","pop.y","hisp","white","black","aian","asian","nhpi","other","pop_adjust.y","hisp_adjust","white_adjust","black_adjust","aian_adjust","asian_adjust","nhpi_adjust","other_adjust","...1","mhi_all_weighted","mhi_all_unweighted","mhi_centroid_weighted","mhi_centroid_unweighted","StateCode","PopulationServedCount","X.y","health_based_count","total_count","white_percent","hisp_percent","black_percent","aian_percent","asian_percent","nhpi_percent","other_percent","urban_percent","rural_percent","X","PARTY"
"10330",10330,"LA","LA1083006",32.470982,-91.7574491,1,1,4019,0,4019,3193.31302831538,0,3193.31302831538,4019,68,1021,2773,8,23,0,126,3193.31296761253,60.2055508234394,701.695521665032,2304.07736941551,7.03319096467945,18.9973905056557,0,101.303944238217,NA,35435.5949256343,38824.75,NA,NA,"LA",4842,22509,57,61,21.9739038666683,1.88536330244047,72.1531961565967,0.220247468256698,0.594911638737967,0,3.17237756729986,0,100,15886,"Republican"
"10331",10331,"LA","LA1085055",31.364071,-93.638789,1,1,285,0,285,133.962076844756,0,133.962076844756,285,1,284,0,0,0,0,0,134.646136162363,0.931129007029902,133.715007155333,0,0,0,0,0,NA,37153,37153,NA,NA,"LA",5943,22526,87,93,99.3084621411586,0.691537858841414,0,0,0,0,0,0,100,15617,"Republican"
"10332",10332,"LA","LA1055017",30.26131689,-92.08157084,0,1,99651,93671,5980,90944.9951259678,86797.9935274684,4147.00159849947,94323,7182,49014,33194,250,1452,26,3205,86170.0677800976,6632.97709365157,43639.3605016499,31340.062059193,233.044861319455,1320.74578831458,24.1120268186315,2979.76544915037,NA,58934.9282089996,59506.5338983051,57893.3290580192,59673.3854166667,"LA",169389,NA,NA,NA,50.643293693369,7.69754192439381,36.3700097569513,0.270447578054802,1.53271991346818,0.0279819053643597,3.45800522839857,95.4400991580071,4.55990084199296,15454,"Republican"
"10333",10333,"LA","LA1069014",31.734982,-93.086106,1,1,2869,2869,0,1098.89243609417,1098.89243609417,0,2869,150,773,1856,7,2,2,79,1151.56486934587,38.09852660947,219.385655331856,841.136458527248,4.81485092543124,0.44415279236043,0.0751381279627266,47.610087031539,NA,32051.8454214506,34985.2,NA,NA,"LA",1032,22445,302,302,19.0510896235029,3.30841341409724,73.0429071707481,0.418113738409392,0.0385694982700128,0.00652487149989283,4.13438168347245,100,0,15618,"Republican"
"10334",10334,"LA","LA1073063",32.477495,-92.154798,1,1,307,307,0,9.22813757929971,9.22813757929971,0,307,56,207,28,3,0,0,13,9.53215113262445,1.84940453566237,6.29132045317903,0.86562179187749,0.105405293976951,0,0,0.420399057928618,NA,26599.6798764797,26601.5,NA,NA,"LA",57,22468,15,15,66.0010564839509,19.4017542308226,9.081074983325,1.10578706223188,0,0,4.41032723966968,100,0,15887,"Republican"
"10335",10335,"LA","LA1101005",29.710332,-91.1915417,1,1,11483,11483,0,11448.3715221031,11448.3715221031,0,11483,1552,6646,2511,104,187,1,482,11448.3715180025,1548.28044615031,6621.36137363653,2508.68052278092,103.9616752702,185.562523073263,0.999999999997896,479.524977091233,NA,41255.7211862902,40758.8333333333,38098.5571837436,36168,"LA",12703,22570,12,12,57.8367094675824,13.5240234273989,21.9129901474288,0.908091383186871,1.62086391747043,0.0087348667749418,4.18858679015775,100,0,15455,"Republican"
"10336",10336,"LA","LA1003003",30.805443,-92.942794,1,1,154,0,154,58.021450992212,0,58.021450992212,154,4,136,0,4,0,0,10,62.088270167551,3.16682834501506,51.8264916894161,0,1.25394435636445,0,0,5.84100577675541,NA,34720,34720,NA,NA,"LA",1761,22105,0,4,83.4722751166322,5.10052597128101,0,2.01961554570704,0,0,9.40758336637969,0,100,15619,"Republican"
"10337",10337,"LA","LA1015039",32.699645,-93.696213,1,1,1744,0,1744,324.19796045852,0,324.19796045852,1744,63,1442,135,9,9,1,85,344.463047481144,11.8102085865319,288.431456187505,19.4752075662859,1.42116433162389,1.16263368284208,0.372335950379147,21.7900411759762,NA,81812.6025751073,83190.5,NA,NA,"LA",885,NA,NA,NA,83.733642344697,3.42858506097912,5.65378716489232,0.412573813654622,0.337520582060613,0.108091696076494,6.32579933763984,0,100,15620,"Republican"
"10338",10338,"LA","LA1021001",32.0288171,-92.1408391,1,1,1099,0,1099,1039.45100328864,0,1039.45100328864,1099,32,559,482,4,9,0,13,1039.45100667159,29.5289279918196,516.374399413295,474.108105394974,3.99999999999283,7.9980389283218,0,7.44153494318388,NA,42069,42069,NA,NA,"LA",906,22228,0,3,49.6776082854324,2.84081960595466,45.6113950875963,0.384818521923527,0.769448379672286,0,0.715910119420858,0,100,15888,"Republican"
"10339",10339,"LA","LA1037001",30.8616791,-91.0154536,1,1,1691,0,1691,1323.783783864,0,1323.783783864,1691,23,882,725,1,12,0,48,1323.78378054692,17.9956468481428,563.491080797659,694.578591558199,1.00000000000202,11.9971668250829,0,34.7212945178382,NA,52149.1632357205,48976.6666666667,NA,NA,NA,NA,22281,0,2,42.5667007768332,1.3594098305622,52.4691873223611,0.0755410373428862,0.906278427140592,0,2.62288260576006,0,100,15889,"Republican"
"10340",10340,"LA","LA1037006",30.8346299,-91.208479,0,1,4498,0,4498,3936.23904485582,0,3936.23904485582,4498,168,2554,1636,21,8,5,106,3936.23904787455,155.438364375613,2389.32387082211,1261.3462864174,20.9992117274653,7.00656576948458,4.0000039500492,98.1247448124222,NA,68110.2275862069,76980.8,NA,NA,"LA",2736,NA,NA,NA,60.7006800593647,3.94890560469251,32.0444533748145,0.533484157645462,0.178001531011383,0.101619944861049,2.49285532761042,0,100,15890,"Republican"
"10341",10341,"LA","LA1047005",30.283156,-91.2438124,1,1,7285,6839,446,6105.42208072563,6104.75866877314,0.663411952489824,7285,251,3266,3521,15,33,6,193,6105.4220701047,199.999775582368,2803.59854344316,2878.67538769518,12.6413137548121,32.0010691535186,4.52391901268823,173.982061462968,NA,68117.9120476888,73123.8333333333,71302,71302,"LA",14043,NA,NA,NA,45.9198153911591,3.27577312896467,47.1494903160039,0.207050611893164,0.52414180028949,0.0740967448399624,2.84963200684968,99.9891340525893,0.0108659474106494,15412,"Democrat"
"10342",10342,"LA","LA1029003",31.682309,-91.414936,0,1,238,0,238,96.8930540436622,0,96.8930540436622,238,5,204,24,2,3,0,0,97.8524797124577,1.97169397325298,79.6114018743823,11.7712404132241,1.49814345159658,3.00000000000177,0,0,NA,107143,107143,NA,NA,"LA",6921,22257,10,10,81.3585941902777,2.01496577199358,12.0295780421858,1.5310224697411,3.06583952580185,0,0,0,100,15891,"Republican"
"10343",10343,"LA","LA1031028",32.01093,-93.729925,1,1,349,148,201,166.697641125518,124.262440711993,42.435200413525,349,4,83,252,1,0,0,9,169.271732678145,3.99999999999197,15.7589568142442,143.074201923647,0.098938925130471,0,0,6.33963501513132,NA,43396.6263237519,47242,NA,NA,NA,NA,22271,34,35,9.3098573311165,2.36306436798731,84.5233871361675,0.0584497621458123,0,0,3.74524140258289,74.543610739175,25.456389260825,15621,"Republican"
"10344",10344,"LA","LA1103093",30.453706,-90.118011,0,1,7164,7164,0,3103.73773544714,3103.73773544714,0,7353,477,6129,355,11,128,0,253,3266.55318072435,221.664989918849,2739.81731051464,121.514538958224,7.04161259893742,39.6309489923108,0,136.883779741398,NA,92562.5239195872,90055.3333333333,82679.4466441333,82253,"LA",2500,NA,NA,NA,83.8748723480781,6.78589870285519,3.71996205894551,0.215567058283005,1.21323446457782,0,4.19046536726042,100,0,15327,"Republican"
"10345",10345,"LA","LA1107004",31.9202838,-91.24004,1,1,892,0,892,801.817731395015,0,801.817731395015,892,14,159,693,0,3,0,23,801.817743475331,13.9977491478725,146.239476562202,617.749677639796,0,2.99972521639142,0,20.8311149090699,NA,31250,31250,NA,NA,"LA",1332,22641,69,77,18.2384934422072,1.74575198189078,77.0436527086908,0,0.374115594323177,0,2.59798627288805,0,100,15892,"Republican"
"10346",10346,"LA","LA1119017",32.621591,-93.281815,1,1,1547,1547,0,1032.07930592967,1032.07930592967,0,1601,29,933,548,2,12,1,76,1084.803058847,19.6786615994209,748.276286387751,258.848688584874,1.99999999999484,9.86202264602288,0.0727583005883518,46.0646413283478,NA,27839.4683908046,27186.6,NA,NA,"LA",654,NA,NA,NA,68.9780767380089,1.81403079931731,23.8613531252388,0.184365261849517,0.909107193752281,0.00670705156986596,4.24635983026342,100,0,15622,"Republican"
"10347",10347,"LA","LA1013023",32.03944441,-93.30699478,1,1,18,0,18,3.60554783528816,0,3.60554783528816,18,0,14,2,0,0,0,2,3.64372836547709,0,2.83401095092662,0.404858707275232,0,0,0,0.404858707275232,NA,47530,47530,NA,NA,"LA",183,22158,97,115,77.7777777777778,0,11.1111111111111,0,0,0,11.1111111111111,0,100,15623,"Republican"
"10348",10348,"LA","LA1045004",29.9152371,-91.6763079,1,1,5280,4935,345,4550.46472737108,4549.56002449316,0.904702877920081,5280,110,1454,3553,4,18,0,141,4550.46473275481,94.6209008213716,1138.41867928579,3177.3187932382,2.0050346796845,14.0007343151721,0,124.100590414585,NA,60645.5279661017,55937.2857142857,66108.0150018295,54666.2,"LA",5802,22316,7,8,25.0176354755881,2.07936785313989,69.8240505055993,0.0440621957852352,0.307677020643475,0,2.72720694924397,99.9801184509249,0.019881549075159,15456,"Republican"
"10349",10349,"LA","LA1063019",30.444382,-91.143508,0,1,6372,6372,0,4715.85934409669,4715.85934409669,0,6757,314,4039,2127,11,54,3,209,4864.12281263317,247.909277760545,2975.13719804446,1439.16508836733,6.40978359026811,34.4548554670663,1.86025696991456,159.186352433591,NA,59709.7892419461,57709.7,80624.9075741525,78676.6666666667,"LA",2313,NA,NA,NA,61.1649276271847,5.09669034500263,29.5873509737358,0.131776762988396,0.708346741936278,0.0382444490316542,3.27266310012053,100,0,16117,"Republican"
"10350",10350,"LA","LA1103110",30.302089,-89.82045,1,1,856,777,79,475.114891586249,422.703314491064,52.4115770951842,874,103,411,315,1,5,2,37,497.478353485385,57.5385577698627,244.133299997857,167.685799911938,1.00000000000174,2.04512801206355,1.53683447120034,23.5387333224619,NA,60555.4472129463,60553.5,NA,NA,"LA",300,22597,17,21,49.0741553451388,11.5660424954657,33.7071550424484,0.201013771352188,0.411098894602181,0.308924892999489,4.73160955799325,88.9686519990566,11.0313480009434,15328,"Republican"
"10351",10351,"LA","LA1117006",30.935006,-89.841293,1,1,2071,0,2071,516.603955113663,0,516.603955113663,2071,97,1323,629,12,3,0,7,568.457381662717,13.7794222092756,329.252462577349,220.37158523296,1.72041297881486,1.38245774221121,0,1.95104092210572,NA,36647.0710210506,37101.5,NA,NA,"LA",4230,NA,NA,NA,57.9203425266988,2.42400268758431,38.7665975219429,0.302645903512188,0.243194615252875,0,0.343216745008921,0,100,15893,"Republican"
"10352",10352,"LA","LA1119003",30.5593051,-91.035507,0,1,34249,21716,12533,29553.5689971235,18851.7490426595,10701.8199544639,34249,1809,25494,5336,81,258,4,1267,29553.5689923837,1352.05931668942,23308.9354684429,3449.39603371903,71.1551441383759,231.174013627681,3.98609621418558,1136.8629195522,NA,78763.1182851018,76756,90380.5822190098,89408.0625,"LA",558,22688,3,16,78.870120473266,4.57494428858275,11.671673342086,0.240766670708074,0.782220291861389,0.0134876982716126,3.84678723522421,63.7884008002364,36.2115991997636,16118,"Republican"
"10353",10353,"LA","LA1013010",32.356339,-92.980397,1,1,58,0,58,19.1009617236297,0,19.1009617236297,58,0,47,11,0,0,0,0,19.3209848829724,0,17.1730201201311,2.14796476284139,0,0,0,0,NA,NA,NA,NA,NA,"LA",114,22146,0,10,88.8827366935399,0,11.1172633064601,0,0,0,0,0,100,15624,"Republican"
"10354",10354,"LA","LA1017080",32.577195,-93.882423,1,1,2,0,2,0.296957166559194,0,0.296957166559194,2,0,1,1,0,0,0,0,0.303108865002223,0,0.151554432501112,0.151554432501112,0,0,0,0,NA,40000,40000,NA,NA,"LA",75,22200,18,41,50,0,50,0,0,0,0,0,100,15625,"Republican"
"10355",10355,"LA","LA1005152",30.202946,-90.910023,1,1,165,165,0,4.53530334957086,4.53530334957086,0,165,9,92,52,0,5,0,7,4.63719211454495,0.252937751702452,2.58558590629173,1.4614181209475,0,0.140520973168029,0,0.196729362435241,NA,139508,139508,NA,NA,"LA",60,22120,13,42,55.7575757575758,5.45454545454546,31.5151515151515,0,3.03030303030303,0,4.24242424242424,100,0,15413,"Democrat"
"10356",10356,"LA","LA1017006",32.6026493,-93.8831954,0,1,7271,4530,2741,3393.86643879117,3217.46908001978,176.397358771381,7271,260,5716,859,34,38,4,360,3393.8663731548,113.776349681688,2555.49269001693,519.332402269121,21.6414855678663,22.9977898199353,3.99757489294119,156.628080906313,NA,64589.6351912375,61513.4285714286,90364.0805832694,90343,"LA",15915,22180,3,3,75.2973867866652,3.35241100184879,15.3020875063614,0.637664633441334,0.677628029254361,0.117788223029689,4.61503381939927,94.8024660972159,5.19753390278406,15626,"Republican"
"10357",10357,"LA","LA1017012",32.5607032,-93.5624896,1,1,5923,3887,2036,4411.40948480232,3261.68728813923,1149.72219666309,5923,586,4254,663,29,55,4,332,4411.40946818342,404.358341631935,3309.84169550179,360.740998572622,22.8816804694556,46.6535662150407,3.9787712896837,262.954414502888,NA,55122.853662842,50115.75,64198.9682224429,57182,"LA",1965,NA,NA,NA,75.0291198169994,9.16619381057925,8.17745442073352,0.518693189432676,1.05756598999757,0.0901927449351494,5.96078002732242,73.9375317429955,26.0624682570045,15627,"Republican"
"10358",10358,"LA","LA1031014",32.0170573,-93.7180391,1,1,766,445,321,324.11305405988,275.861144704863,48.2519093550171,766,22,172,545,5,0,0,22,324.113064879947,15.4514362592109,46.1687567770218,245.103127474545,3.0332158506423,0,0,14.3565285185272,NA,35094.9862583431,36685.25,NA,NA,"LA",933,22270,71,77,14.2446453968534,4.76729818495103,75.622723682963,0.93585115174725,0,0,4.42948158348534,85.1126300682408,14.8873699317592,15628,"Republican"
"10359",10359,"LA","LA1111010",32.81035,-92.211757,NA,1,70,0,70,25.288834400891,0,25.288834400891,70,3,59,0,0,0,0,8,25.0661976016779,0.402434757277339,22.9320444392778,0,0,0,0,1.73171840512268,NA,NA,NA,NA,NA,"LA",1635,22650,80,80,91.4859317862508,1.6054878512982,0,0,0,0,6.90858036245101,0,100,15629,"Republican"
"10360",10360,"LA","LA1009016",31.231814,-92.14818,1,1,229,0,229,31.6444294339748,0,31.6444294339748,924,7,891,4,0,1,0,21,323.260064433959,2.36947568573237,305.827669636197,1.38259517178656,0,0.999999999997255,0,12.6803239402458,NA,47800,47800,NA,NA,"LA",3726,22132,5,5,94.6073156830285,0.732993631576921,0.427703673884846,0,0.309348450371776,0,3.92263856113792,0,100,15894,"Republican"
"10361",10361,"LA","LA1011009",30.677093,-93.580206,1,1,85,0,85,25.6673574919438,0,25.6673574919438,85,1,77,0,0,0,0,7,27.5525622411121,0.148629838592351,26.3635235323733,0,0,0,0,1.04040887014646,NA,37188,37188,NA,NA,"LA",672,NA,NA,NA,95.6844713811603,0.539441077354959,0,0,0,0,3.77608754148472,0,100,15630,"Republican"
"10362",10362,"LA","LA1011012",30.637476,-93.418938,1,1,609,0,609,292.497302078017,0,292.497302078017,609,19,561,6,2,1,0,20,299.113361662623,8.15745007272309,276.21002942306,2.3819422529072,1.2815192112194,0.281519211219331,0,10.8009014914937,NA,49274,49274,NA,NA,"LA",6613,NA,NA,NA,92.3429257348269,2.72721018793005,0.796334285993498,0.428439306119951,0.0941178988643319,0,3.61097258626524,0,100,15631,"Republican"
"10363",10363,"LA","LA1015006",32.696202,-93.617977,0,1,1024,0,1024,12.5131358434576,0,12.5131358434576,1024,57,903,20,6,0,0,38,12.6690893423215,0.70521298096907,11.1720582774574,0.247443151217218,0.0742329453651653,0,0,0.470141987312713,NA,120195,120195,NA,NA,NA,NA,22159,0,7,88.18359375,5.56640625,1.953125,0.5859375,0,0,3.7109375,0,100,15632,"Republican"
"10364",10364,"LA","LA1015011",32.5275684,-93.5042171,1,1,6890,5088,1802,4685.18163668173,3718.56766606185,966.613970619881,5580,242,3970,957,42,27,1,341,4493.88361947923,199.653495340198,3116.28761973551,827.961784048172,27.8224887047901,23.3320600403006,0.999741110166726,297.826430500093,NA,52658.4496811479,53604.8,41369,41369,"LA",5355,22161,15,16,69.3450895396495,4.44278295225042,18.4241928397807,0.61911903067962,0.519195911953866,0.0222467067423206,6.6273730189436,79.3686980446614,20.6313019553386,15633,"Republican"
"10365",10365,"LA","LA1017058",32.37416,-93.766959,1,1,786,363,423,230.608604079349,79.7291997974707,150.879404281878,786,43,644,65,8,4,0,22,244.280304910763,14.6871461588379,196.620292351213,16.6661472359028,3.62631136582417,2.43537838046857,0,10.245029418517,NA,81462.9831223629,84011,NA,NA,"LA",657,22195,4,4,80.4896213073908,6.01241519008386,6.82255052939738,1.48448781703825,0.996960594657121,0,4.19396456143262,34.5733846817083,65.4266153182917,15634,"Republican"
"10366",10366,"LA","LA1001002",30.2178975,-92.3748396,1,1,13064,12457,607,11595.7719917757,11573.6090562624,22.1629355133804,13064,422,8046,4130,27,56,0,383,11595.7718929349,388.679392997126,6941.25652125324,3846.87727049026,24.0150731949685,49.1487464987381,0,345.794888500609,NA,40357.064648206,48430.0588235294,25928.6398448043,27405.5,"LA",17733,NA,NA,NA,59.8602368634243,3.35190616533204,33.1748270491082,0.207101980072585,0.423850580647273,0,2.98207736141563,99.808870547566,0.191129452434037,15457,"Republican"
"10367",10367,"LA","LA1009014",30.9809587,-91.8142686,1,1,1805,0,1805,1469.86692916328,0,1469.86692916328,1805,23,808,899,13,7,0,55,1469.86692488727,20.2179207191371,526.912807925621,860.64874899632,8.33191666911759,4.81095096253844,0,48.9445796145356,NA,35364.6708830549,31575.25,15552,15552,"LA",2142,22130,3,10,35.847653893296,1.37549327607924,58.5528345746215,0.566848367566104,0.32730520573537,0,3.32986468270176,0,100,15895,"Republican"
"10368",10368,"LA","LA1013009",32.2440823,-93.013336,1,1,291,0,291,250.151380561261,0,250.151380561261,291,1,136,142,0,0,0,12,250.151383028366,0.999073153866133,100.359416188201,137.796195862552,0,0,0,10.9966978237463,NA,33462,33462,33462,33462,"LA",315,22145,7,28,40.1194728460971,0.399387419638149,55.0851225343522,0,0,0,4.39601719991264,0,100,15635,"Republican"
"10369",10369,"LA","LA1015021",32.537386,-93.599679,1,1,241,195,46,84.6924281223241,79.9479502302482,4.74447789207593,241,18,175,24,11,3,0,10,85.0061766547962,5.11126521409365,58.8808197875069,5.69778779872688,10.9999999999731,2.99999999999743,0,1.31630385449813,NA,69929,69929,NA,NA,"LA",159,22165,26,27,69.2665193337863,6.01281626257598,6.70279269454169,12.940236148537,3.52915531324296,0,1.54848024731607,94.3979904729814,5.60200952701855,15636,"Republican"
"10370",10370,"LA","LA1019039",30.229559,-93.358015,1,1,1625,1625,0,882.560644072771,882.560644072771,0,1712,155,1270,179,1,17,0,90,951.237097345885,90.4013022028248,695.315057981744,97.190813745908,0.999999999999079,8.34792816485776,0,58.9819952505506,NA,43446.2844777842,41439.5,NA,NA,"LA",567,NA,NA,NA,73.0958727242444,9.5035509501322,10.2173069171805,0.105126261663811,0.877586480610346,0,6.20055666616878,100,0,15458,"Republican"
"10371",10371,"LA","LA1027005",32.7893667,-92.8672056,1,1,300,0,300,172.582907385841,0,172.582907385841,300,2,155,141,0,1,0,1,172.582907676165,1.00006134136629,113.653892429814,57.9278437659034,0,0.00061334530214642,0,0.000496793779112029,NA,34485.5117056856,34619.5,NA,NA,"LA",891,NA,NA,NA,65.8546631066585,0.579467199175258,33.5652264444399,0,0.000355391684150613,0,0.000287858042144135,0,100,15637,"Republican"
"10372",10372,"LA","LA1049007",32.3925577,-92.4239334,1,1,244,0,244,127.326289382171,0,127.326289382171,244,9,192,26,2,0,0,15,127.326291454976,4.00073595839736,109.326042895245,1.00015023746411,1.00000039559356,0,0,11.9993619682763,NA,39328,39328,NA,NA,"LA",345,22330,24,44,85.8628973214881,3.14211300170638,0.785501742048127,0.785384058678226,0,0,9.4241038760792,0,100,15896,"Republican"
"10373",10373,"LA","LA1061015",32.601148,-92.662082,0,1,306,0,306,91.8725414175151,0,91.8725414175151,306,4,286,8,0,2,0,6,94.4089557974077,0.567704978040115,91.4813600893751,1.52269499865979,0,0.0897765214125072,0,0.747419209920177,NA,77713,77713,NA,NA,"LA",1635,NA,NA,NA,96.8990275516711,0.601325343814154,1.61287134869635,0,0.0950932256947728,0,0.791682530123588,0,100,15897,"Republican"
"10374",10374,"LA","LA1061020",32.403089,-92.610684,1,1,227,0,227,76.3070655034198,0,76.3070655034198,227,2,206,14,0,0,0,5,79.5594596526347,0.755502192723783,69.2246593962251,7.56040278354413,0,0,0,2.01889528014169,NA,54637.1304347826,55216.5,NA,NA,"LA",4080,NA,NA,NA,87.0099667575264,0.949606993338552,9.50283324767875,0,0,0,2.53759300145628,0,100,15898,"Republican"
"10375",10375,"LA","LA1085041",31.560209,-93.559228,1,1,2,0,2,0.608043465548081,0,0.608043465548081,2,0,0,0,1,0,0,1,0.621206749015632,0,0,0,0.310603374507816,0,0,0.310603374507816,NA,29375,29375,NA,NA,"LA",54,NA,NA,NA,0,0,0,50,0,0,50,0,100,15638,"Republican"
